playerID,year,GP,G,A
vailer01,1979,469.0,174.0,209.0
vailer01,1980,533.0,202.0,245.0
vailer01,1981,591.0,216.0,260.0
vailsp01,1928,18.0,3.0,0.0
vailsp01,1929,50.0,4.0,1.0
vairst01,1909,12.0,17.0,0.0
vairst01,1910,23.0,31.0,0.0
vairst01,1912,40.0,43.0,0.0
vairst01,1913,49.0,50.0,6.0
vaiveri01,1978,75.0,26.0,33.0
vaiveri01,1979,144.0,48.0,48.0
vaiveri01,1980,219.0,81.0,77.0
vaiveri01,1981,296.0,135.0,112.0
vaiveri01,1982,374.0,186.0,140.0
vaiveri01,1983,450.0,238.0,181.0
vaiveri01,1984,522.0,273.0,214.0
vaiveri01,1985,583.0,306.0,245.0
vaiveri01,1986,656.0,338.0,279.0
vaiveri01,1987,732.0,381.0,305.0
vaiveri01,1988,790.0,412.0,331.0
vaiveri01,1989,860.0,441.0,350.0
vaiveri01,1990,931.0,466.0,377.0
vaiveri01,1991,951.0,467.0,380.0
valabbo01,2007,7.0,0.0,0.0
valabbo01,2008,57.0,0.0,5.0
valabbo01,2009,80.0,0.0,7.0
valench01,1981,60.0,30.0,37.0
valench01,1982,83.0,37.0,47.0
valench01,1983,105.0,43.0,52.0
valicro01,1998,19.0,4.0,2.0
valicro01,1999,99.0,18.0,13.0
valicro01,2000,159.0,26.0,19.0
valicro01,2001,176.0,27.0,20.0
valicro01,2002,186.0,28.0,20.0
valicro01,2003,193.0,28.0,20.0
valiqja01,1974,1.0,0.0,0.0
valiqja01,1975,46.0,10.0,23.0
valiqja01,1976,112.0,25.0,53.0
valiqja01,1977,172.0,33.0,66.0
valiqja01,1978,248.0,56.0,100.0
valiqja01,1979,325.0,81.0,125.0
valiqja01,1980,350.0,84.0,134.0
valiqst01,1999,6.0,0.0,0.0
valiqst01,2003,9.0,0.0,0.0
valiqst01,2006,12.0,0.0,0.0
valiqst01,2007,25.0,0.0,0.0
valiqst01,2008,40.0,0.0,1.0
valiqst01,2009,46.0,0.0,1.0
valkga01,1990,59.0,10.0,11.0
valkga01,1991,124.0,18.0,28.0
valkga01,1992,172.0,24.0,35.0
valkga01,1993,250.0,42.0,62.0
valkga01,1994,286.0,45.0,68.0
valkga01,1995,365.0,57.0,80.0
valkga01,1996,435.0,67.0,91.0
valkga01,1997,474.0,69.0,92.0
valkga01,1998,551.0,77.0,113.0
valkga01,1999,624.0,87.0,127.0
valkga01,2000,698.0,95.0,145.0
valkga01,2001,761.0,100.0,155.0
valkga01,2002,777.0,100.0,156.0
vallili01,1993,1.0,0.0,0.0
vanalsh01,1990,2.0,0.0,0.0
vanalsh01,1992,23.0,1.0,4.0
vanalsh01,1993,103.0,9.0,29.0
vanalsh01,1994,148.0,17.0,50.0
vanalsh01,1995,197.0,25.0,67.0
vanalsh01,1996,277.0,36.0,81.0
vanalsh01,1997,357.0,40.0,96.0
vanalsh01,1998,436.0,46.0,107.0
vanalsh01,1999,511.0,55.0,126.0
vanalsh01,2000,570.0,62.0,142.0
vanalsh01,2001,643.0,70.0,155.0
vanalsh01,2002,721.0,82.0,175.0
vanalsh01,2003,794.0,84.0,185.0
vanbijo01,1981,1.0,0.0,0.0
vanbijo01,1983,4.0,0.0,0.0
vanbijo01,1984,46.0,0.0,5.0
vanbijo01,1985,107.0,0.0,8.0
vanbijo01,1986,157.0,0.0,9.0
vanbijo01,1987,213.0,0.0,14.0
vanbijo01,1988,269.0,0.0,19.0
vanbijo01,1989,316.0,0.0,21.0
vanbijo01,1990,356.0,0.0,24.0
vanbijo01,1991,401.0,0.0,27.0
vanbijo01,1992,449.0,0.0,28.0
vanbijo01,1993,506.0,0.0,28.0
vanbijo01,1994,543.0,0.0,29.0
vanbijo01,1995,600.0,0.0,31.0
vanbijo01,1996,657.0,0.0,33.0
vanbijo01,1997,717.0,0.0,36.0
vanbijo01,1998,779.0,0.0,37.0
vanbijo01,1999,829.0,0.0,38.0
vanbijo01,2000,877.0,0.0,38.0
vanbijo01,2001,882.0,0.0,38.0
vanbojo01,1973,20.0,1.0,4.0
vanbojo01,1974,29.0,1.0,6.0
vanbojo01,1975,75.0,7.0,17.0
vanbojo01,1976,120.0,9.0,29.0
vanbojo01,1977,200.0,21.0,71.0
vanbojo01,1978,276.0,30.0,105.0
vanbojo01,1979,356.0,41.0,145.0
vanbojo01,1980,436.0,59.0,196.0
vanbojo01,1981,505.0,73.0,250.0
vanbojo01,1982,570.0,79.0,271.0
vanbojo01,1983,588.0,84.0,274.0
vandech01,2010,12.0,0.0,2.0
vandech01,2011,17.0,1.0,2.0
vandeda01,2008,6.0,0.0,2.0
vandeda01,2010,12.0,1.0,4.0
vandeda01,2011,37.0,2.0,9.0
vandeji01,2002,24.0,2.0,1.0
vandeji01,2003,70.0,7.0,13.0
vandeji01,2005,146.0,13.0,31.0
vandeji01,2006,192.0,14.0,37.0
vandeji01,2007,267.0,17.0,51.0
vandeji01,2008,312.0,18.0,57.0
vandeji01,2009,374.0,22.0,65.0
vandeji01,2010,436.0,24.0,77.0
vandeji01,2011,461.0,25.0,80.0
vandepe01,2007,2.0,0.0,0.0
vandery01,1996,11.0,1.0,0.0
vandery01,1997,31.0,2.0,1.0
vandery01,1998,37.0,2.0,1.0
vandery01,1999,89.0,2.0,2.0
vandery01,2000,153.0,4.0,7.0
vandery01,2001,203.0,5.0,9.0
vandery01,2002,225.0,5.0,9.0
vandery01,2003,290.0,9.0,10.0
vandery01,2005,310.0,10.0,10.0
vandowa01,1986,3.0,0.0,0.0
vandowa01,1987,28.0,1.0,3.0
vandowa01,1988,36.0,1.0,3.0
vandowa01,1989,97.0,8.0,7.0
vandowa01,1990,101.0,9.0,7.0
vandowa01,1991,125.0,12.0,12.0
vandrda01,1999,1.0,0.0,0.0
vanekth01,2005,81.0,25.0,23.0
vanekth01,2006,163.0,68.0,64.0
vanekth01,2007,245.0,104.0,92.0
vanekth01,2008,318.0,144.0,116.0
vanekth01,2009,389.0,172.0,141.0
vanekth01,2010,469.0,204.0,182.0
vanekth01,2011,547.0,230.0,217.0
vanhojo01,1975,2.0,0.0,0.0
vanimda01,1994,1.0,0.0,1.0
vanimda01,1995,17.0,1.0,3.0
vanimda01,1996,91.0,5.0,22.0
vanimda01,1997,160.0,8.0,33.0
vanimda01,1998,220.0,13.0,48.0
vanimda01,1999,299.0,18.0,71.0
vanimda01,2000,330.0,21.0,81.0
vanimda01,2001,397.0,24.0,89.0
vanimda01,2002,411.0,25.0,90.0
vanimed01,1966,61.0,8.0,11.0
vanimed01,1967,128.0,12.0,24.0
vanimed01,1968,196.0,19.0,36.0
vanimed01,1969,261.0,19.0,46.0
vanimed01,1970,338.0,19.0,57.0
vanimed01,1971,411.0,23.0,66.0
vanimed01,1972,483.0,24.0,77.0
vanimed01,1973,560.0,26.0,93.0
vanimed01,1974,638.0,27.0,110.0
vanimed01,1975,690.0,27.0,123.0
vanimed01,1976,700.0,27.0,126.0
vanrija01,2009,78.0,15.0,20.0
vanrija01,2010,153.0,36.0,39.0
vanrija01,2011,196.0,47.0,52.0
vanrymi01,2000,1.0,0.0,0.0
vanrymi01,2001,49.0,2.0,8.0
vanrymi01,2002,69.0,2.0,11.0
vanrymi01,2003,148.0,15.0,35.0
vanrymi01,2005,228.0,23.0,64.0
vanrymi01,2006,306.0,27.0,89.0
vanrymi01,2007,326.0,27.0,91.0
vanrymi01,2008,353.0,30.0,99.0
varadva01,1995,1.0,0.0,0.0
varadva01,1996,6.0,0.0,0.0
varadva01,1997,33.0,5.0,6.0
varadva01,1998,105.0,12.0,30.0
varadva01,1999,181.0,22.0,57.0
varadva01,2000,256.0,32.0,78.0
varadva01,2001,332.0,39.0,94.0
varadva01,2002,387.0,48.0,104.0
varadva01,2003,417.0,53.0,109.0
varadva01,2005,493.0,58.0,125.0
varispe01,1997,1.0,0.0,0.0
varlase01,1997,1.0,0.0,0.0
varlase01,1999,8.0,3.0,0.0
varlase01,2001,60.0,8.0,7.0
varlase01,2002,63.0,8.0,7.0
varlasi01,2008,6.0,0.0,0.0
varlasi01,2009,32.0,0.0,1.0
varlasi01,2010,59.0,0.0,1.0
varlasi01,2011,112.0,0.0,2.0
varvija01,1993,8.0,2.0,3.0
varvija01,1994,13.0,3.0,4.0
vasicjo01,2000,76.0,8.0,13.0
vasicjo01,2001,154.0,22.0,30.0
vasicjo01,2002,211.0,32.0,40.0
vasicjo01,2003,293.0,51.0,66.0
vasicjo01,2005,316.0,55.0,71.0
vasicjo01,2006,379.0,61.0,87.0
vasicjo01,2007,460.0,77.0,106.0
vasilal01,1995,1.0,0.0,0.0
vasilal01,1996,4.0,0.0,0.0
vasilal02,1999,1.0,0.0,0.0
vasilan01,1994,2.0,0.0,0.0
vasilan01,1995,12.0,2.0,5.0
vasilan01,1996,15.0,2.0,5.0
vasilan01,1998,16.0,2.0,5.0
vasilhe01,1998,5.0,0.0,0.0
vasilhe01,1999,12.0,1.0,0.0
vasilhe01,2000,33.0,5.0,5.0
vasilhe01,2001,51.0,8.0,7.0
vasilmi01,1977,3.0,0.0,0.0
vaskede01,1990,5.0,0.0,0.0
vaskede01,1991,44.0,0.0,1.0
vaskede01,1992,71.0,1.0,6.0
vaskede01,1993,136.0,3.0,17.0
vaskede01,1994,177.0,4.0,28.0
vaskede01,1995,196.0,5.0,34.0
vaskede01,1996,213.0,5.0,38.0
vaskede01,1997,232.0,5.0,41.0
vaskede01,1998,235.0,5.0,41.0
vaskomo01,1956,64.0,3.0,12.0
vaskomo01,1957,123.0,9.0,32.0
vaskomo01,1958,186.0,15.0,42.0
vaskomo01,1959,255.0,18.0,69.0
vaskomo01,1960,318.0,22.0,87.0
vaskomo01,1961,382.0,24.0,109.0
vaskomo01,1962,446.0,28.0,118.0
vaskomo01,1963,516.0,30.0,136.0
vaskomo01,1964,585.0,31.0,146.0
vaskomo01,1965,641.0,32.0,153.0
vaskomo01,1967,711.0,33.0,159.0
vaskomo01,1968,783.0,34.0,166.0
vaskomo01,1969,786.0,34.0,166.0
vaskori01,1977,3.0,0.0,0.0
vaskori01,1979,11.0,0.0,0.0
vaskori01,1980,31.0,3.0,7.0
vasyual01,2010,18.0,1.0,4.0
vauclju01,2003,1.0,0.0,0.0
vautoyv01,1979,17.0,3.0,1.0
vautoyv01,1980,91.0,18.0,20.0
vautoyv01,1981,105.0,19.0,22.0
vautoyv01,1982,157.0,23.0,29.0
vautoyv01,1983,199.0,26.0,33.0
vautoyv01,1984,204.0,26.0,33.0
vaydigr01,1976,5.0,0.0,0.0
veillst01,2002,38.0,3.0,2.0
veillst01,2003,57.0,5.0,10.0
veillst01,2005,128.0,12.0,19.0
veillst01,2006,203.0,19.0,30.0
veillst01,2007,280.0,30.0,37.0
veillst01,2008,361.0,43.0,47.0
veillst01,2009,438.0,46.0,53.0
veillst01,2011,460.0,46.0,55.0
veisomi01,1973,10.0,0.0,1.0
veisomi01,1974,19.0,0.0,1.0
veisomi01,1976,22.0,0.0,1.0
veisomi01,1977,34.0,0.0,1.0
veisomi01,1978,51.0,0.0,2.0
veisomi01,1979,62.0,0.0,2.0
veisomi01,1980,91.0,0.0,2.0
veisomi01,1981,104.0,0.0,3.0
veisomi01,1982,127.0,0.0,3.0
veisomi01,1983,139.0,0.0,3.0
veitcda01,1980,59.0,4.0,21.0
veitcda01,1981,126.0,13.0,65.0
veitcda01,1982,136.0,13.0,73.0
veitcda01,1983,182.0,19.0,91.0
veitcda01,1984,257.0,22.0,109.0
veitcda01,1985,332.0,25.0,123.0
veitcda01,1986,409.0,38.0,168.0
veitcda01,1987,472.0,45.0,201.0
veitcda01,1988,509.0,48.0,208.0
veitcda01,1990,511.0,48.0,209.0
velisra01,1982,3.0,0.0,0.0
velisra01,1983,36.0,2.0,2.0
velisra01,1984,88.0,6.0,11.0
velisra01,1985,135.0,8.0,18.0
velisra01,1986,199.0,10.0,34.0
velisra01,1987,250.0,13.0,43.0
velisra01,1988,330.0,17.0,57.0
velisra01,1989,392.0,17.0,63.0
velisra01,1990,471.0,19.0,73.0
velisra01,1991,509.0,21.0,76.0
vellumi01,1987,2.0,0.0,0.0
venasvi01,1972,77.0,15.0,19.0
venasvi01,1973,109.0,21.0,24.0
venasvi01,1974,126.0,22.0,26.0
venasvi01,1975,206.0,40.0,52.0
venasvi01,1976,286.0,54.0,78.0
venasvi01,1977,357.0,57.0,88.0
venasvi01,1978,430.0,61.0,101.0
venerga01,1967,5.0,1.0,1.0
venerga01,1971,7.0,1.0,1.0
venerga01,1972,85.0,44.0,31.0
venerga01,1973,163.0,83.0,60.0
venerga01,1974,240.0,116.0,87.0
venerga01,1975,315.0,138.0,113.0
venerga01,1976,355.0,152.0,124.0
verbepa01,1982,6.0,3.0,2.0
verbepa01,1983,85.0,23.0,29.0
verbepa01,1984,163.0,38.0,47.0
verbepa01,1985,239.0,63.0,75.0
verbepa01,1986,313.0,98.0,99.0
verbepa01,1987,386.0,144.0,130.0
verbepa01,1988,463.0,170.0,151.0
verbepa01,1989,543.0,214.0,196.0
verbepa01,1990,623.0,257.0,235.0
verbepa01,1991,699.0,279.0,270.0
verbepa01,1992,783.0,318.0,313.0
verbepa01,1993,867.0,355.0,351.0
verbepa01,1994,915.0,372.0,367.0
verbepa01,1995,984.0,413.0,408.0
verbepa01,1996,1065.0,430.0,444.0
verbepa01,1997,1147.0,461.0,470.0
verbepa01,1998,1225.0,478.0,487.0
verbepa01,1999,1293.0,500.0,513.0
verbepa01,2000,1360.0,515.0,528.0
verbepa01,2001,1424.0,522.0,541.0
vermean01,2003,57.0,7.0,7.0
vermean01,2005,139.0,28.0,19.0
vermean01,2006,216.0,47.0,39.0
vermean01,2007,297.0,71.0,68.0
vermean01,2008,376.0,87.0,93.0
vermean01,2009,458.0,114.0,131.0
vermean01,2010,540.0,133.0,159.0
vermean01,2011,622.0,144.0,185.0
vermema01,1988,12.0,0.0,4.0
vermema01,1989,23.0,1.0,9.0
vermema01,1990,57.0,4.0,13.0
vermema01,1991,67.0,5.0,13.0
vernakr01,2002,14.0,1.0,0.0
vernakr01,2003,17.0,1.0,0.0
vernami01,2008,12.0,0.0,0.0
vernami01,2010,22.0,0.0,1.0
vernomi01,1982,2.0,0.0,0.0
vernomi01,1983,3.0,0.0,0.0
vernomi01,1985,21.0,0.0,1.0
vernomi01,1986,75.0,0.0,3.0
vernomi01,1987,139.0,0.0,10.0
vernomi01,1988,191.0,0.0,14.0
vernomi01,1989,238.0,0.0,17.0
vernomi01,1990,292.0,0.0,21.0
vernomi01,1991,355.0,0.0,28.0
vernomi01,1992,419.0,0.0,30.0
vernomi01,1993,467.0,0.0,30.0
vernomi01,1994,497.0,0.0,30.0
vernomi01,1995,529.0,0.0,30.0
vernomi01,1996,562.0,0.0,30.0
vernomi01,1997,624.0,0.0,32.0
vernomi01,1998,673.0,0.0,32.0
vernomi01,1999,722.0,0.0,35.0
vernomi01,2000,763.0,0.0,36.0
vernomi01,2001,781.0,0.0,39.0
verotda01,2003,37.0,0.0,2.0
verrecl01,1983,11.0,2.0,5.0
verrecl01,1984,14.0,2.0,5.0
verstkr01,2007,13.0,2.0,2.0
verstkr01,2008,91.0,24.0,33.0
verstkr01,2009,170.0,44.0,57.0
verstkr01,2010,250.0,65.0,82.0
verstkr01,2011,321.0,88.0,113.0
verstle01,1982,3.0,0.0,0.0
verstle01,1984,5.0,0.0,0.0
verstle01,1987,8.0,0.0,1.0
vervede01,1973,78.0,26.0,31.0
vervede01,1974,135.0,45.0,63.0
vervede01,1975,215.0,82.0,97.0
vervede01,1976,294.0,109.0,115.0
vervede01,1977,374.0,130.0,148.0
vervede01,1978,446.0,148.0,172.0
vervede01,1979,504.0,162.0,189.0
vervede01,1980,583.0,176.0,216.0
vescery01,2008,10.0,0.0,0.0
vescery01,2009,19.0,3.0,2.0
veseyji01,1988,5.0,1.0,1.0
veseyji01,1989,11.0,1.0,2.0
veseyji01,1991,15.0,1.0,2.0
veysesi01,1977,1.0,0.0,0.0
vezinge01,1910,16.0,0.0,0.0
vezinge01,1911,34.0,0.0,0.0
vezinge01,1912,54.0,0.0,0.0
vezinge01,1913,74.0,0.0,0.0
vezinge01,1914,94.0,0.0,0.0
vezinge01,1915,118.0,0.0,0.0
vezinge01,1916,138.0,0.0,0.0
vezinge01,1917,159.0,0.0,0.0
vezinge01,1918,177.0,0.0,0.0
vezinge01,1919,201.0,0.0,0.0
vezinge01,1920,225.0,0.0,0.0
vezinge01,1921,249.0,0.0,0.0
vezinge01,1922,273.0,0.0,0.0
vezinge01,1923,297.0,0.0,0.0
vezinge01,1924,327.0,0.0,0.0
vezinge01,1925,328.0,0.0,0.0
vialde01,1990,30.0,0.0,0.0
vialde01,1991,57.0,1.0,0.0
vialde01,1992,66.0,1.0,1.0
vialde01,1993,121.0,3.0,6.0
vialde01,1994,148.0,3.0,10.0
vialde01,1995,212.0,4.0,14.0
vialde01,1996,223.0,4.0,15.0
vialde01,1997,242.0,4.0,15.0
viaupi01,1972,4.0,0.0,0.0
vickest01,1972,61.0,30.0,23.0
vickest01,1973,136.0,64.0,47.0
vickest01,1974,216.0,105.0,95.0
vickest01,1975,296.0,135.0,148.0
vickest01,1976,371.0,157.0,179.0
vickest01,1977,450.0,176.0,223.0
vickest01,1978,516.0,189.0,257.0
vickest01,1979,591.0,218.0,290.0
vickest01,1980,664.0,237.0,329.0
vickest01,1981,698.0,246.0,340.0
vienma01,1975,26.0,0.0,0.0
vigiejp01,2000,2.0,0.0,0.0
vigiejp01,2001,17.0,4.0,1.0
vigiejp01,2002,30.0,4.0,1.0
vigiejp01,2003,100.0,14.0,9.0
vigiejp01,2005,141.0,18.0,15.0
vigiejp01,2006,213.0,23.0,23.0
vigneal01,1981,14.0,1.0,2.0
vigneal01,1982,42.0,2.0,5.0
viitave01,1993,8.0,1.0,2.0
viitave01,1994,18.0,2.0,4.0
viitave01,1995,23.0,2.0,4.0
vilgrcl01,1987,6.0,1.0,1.0
vilgrcl01,1989,12.0,2.0,3.0
vilgrcl01,1991,83.0,21.0,30.0
vilgrcl01,1992,87.0,21.0,32.0
vilgrcl01,1993,89.0,21.0,32.0
villais01,1978,1.0,1.0,0.0
villegi01,1963,5.0,0.0,0.0
villegi01,1967,9.0,0.0,0.0
villegi01,1968,13.0,0.0,0.0
villegi01,1970,47.0,0.0,0.0
villegi01,1971,84.0,0.0,2.0
villegi01,1972,118.0,0.0,2.0
villegi01,1973,139.0,0.0,2.0
villegi01,1974,184.0,0.0,2.0
villegi01,1975,199.0,0.0,2.0
villegi01,1976,205.0,0.0,2.0
vinceda01,1986,0.0,0.0,0.0
vinceda01,1987,69.0,6.0,11.0
vinceda01,1988,135.0,17.0,15.0
vinceda01,1989,148.0,17.0,16.0
vinceda01,1990,164.0,17.0,17.0
vinceda01,1991,193.0,20.0,22.0
vincoto01,2010,24.0,1.0,1.0
vincoto01,2011,71.0,5.0,7.0
viponpe01,1972,3.0,0.0,0.0
virtaha01,1981,3.0,0.0,1.0
virtaha01,1982,77.0,13.0,25.0
virtaha01,1983,147.0,19.0,55.0
virtaha01,1984,198.0,20.0,78.0
virtaha01,1985,245.0,25.0,101.0
virtajo01,1978,1.0,0.0,0.0
virtato01,2001,8.0,2.0,3.0
virtute01,1998,4.0,0.0,0.0
virtute01,1999,5.0,0.0,0.0
vishema01,1993,1.0,0.0,0.0
vishema01,1998,29.0,1.0,3.0
vishniv01,2008,3.0,0.0,2.0
vishniv01,2009,5.0,0.0,2.0
vishnvi01,1999,31.0,1.0,1.0
vishnvi01,2000,107.0,2.0,11.0
vishnvi01,2001,181.0,2.0,14.0
vishnvi01,2002,261.0,4.0,20.0
vishnvi01,2003,334.0,10.0,30.0
vishnvi01,2005,416.0,11.0,37.0
vishnvi01,2006,483.0,14.0,47.0
vishnvi01,2007,552.0,16.0,52.0
visnolu01,2000,81.0,7.0,32.0
visnolu01,2001,153.0,11.0,49.0
visnolu01,2002,210.0,19.0,65.0
visnolu01,2003,268.0,27.0,86.0
visnolu01,2005,348.0,44.0,136.0
visnolu01,2006,417.0,62.0,176.0
visnolu01,2007,499.0,70.0,209.0
visnolu01,2008,549.0,78.0,232.0
visnolu01,2009,622.0,93.0,262.0
visnolu01,2010,703.0,111.0,312.0
visnolu01,2011,771.0,117.0,333.0
vitaljo01,2010,9.0,1.0,1.0
vitaljo01,2011,77.0,5.0,11.0
vitolha01,1993,8.0,0.0,0.0
viveiem01,1985,4.0,0.0,1.0
viveiem01,1986,5.0,0.0,2.0
viveiem01,1987,29.0,1.0,11.0
vlasato01,2000,10.0,1.0,3.0
vlasima01,2006,81.0,3.0,23.0
vlasima01,2007,163.0,5.0,35.0
vlasima01,2008,245.0,11.0,65.0
vlasima01,2009,309.0,14.0,78.0
vlasima01,2010,389.0,18.0,92.0
vlasima01,2011,471.0,22.0,111.0
vlcekvl01,1977,8.0,2.0,7.0
vlcekvl01,1978,12.0,2.0,7.0
vlkja01,1978,4.0,0.0,0.0
vokesed01,1930,5.0,0.0,0.0
vokouto01,1996,1.0,0.0,0.0
vokouto01,1998,38.0,0.0,1.0
vokouto01,1999,71.0,0.0,2.0
vokouto01,2000,108.0,0.0,2.0
vokouto01,2001,137.0,0.0,2.0
vokouto01,2002,206.0,0.0,3.0
vokouto01,2003,279.0,0.0,5.0
vokouto01,2005,340.0,0.0,7.0
vokouto01,2006,384.0,0.0,9.0
vokouto01,2007,453.0,0.0,15.0
vokouto01,2008,512.0,0.0,16.0
vokouto01,2009,575.0,0.0,18.0
vokouto01,2010,632.0,0.0,19.0
vokouto01,2011,680.0,0.0,21.0
volcami01,1980,49.0,2.0,11.0
volcami01,1981,75.0,3.0,16.0
volcami01,1982,143.0,7.0,29.0
volcami01,1983,162.0,8.0,33.0
volchal01,1999,3.0,0.0,0.0
volchal02,1977,8.0,3.0,1.0
volchal02,1978,14.0,3.0,2.0
volchal03,1977,8.0,3.0,2.0
volchal03,1978,14.0,6.0,3.0
volchan01,2002,57.0,3.0,13.0
volchan01,2003,76.0,4.0,15.0
volchan01,2005,151.0,8.0,28.0
volchan01,2006,229.0,9.0,46.0
volchan01,2007,296.0,10.0,60.0
volchan01,2008,364.0,12.0,68.0
volchan01,2009,428.0,16.0,78.0
volchan01,2010,485.0,16.0,86.0
volchan01,2011,557.0,18.0,95.0
volekda01,1988,77.0,25.0,34.0
volekda01,1989,157.0,42.0,56.0
volekda01,1990,234.0,64.0,90.0
volekda01,1991,308.0,82.0,132.0
volekda01,1992,364.0,90.0,145.0
volekda01,1993,396.0,95.0,154.0
volmado01,1969,0.0,0.0,0.0
volmado01,1970,2.0,0.0,1.0
volmado01,1971,41.0,9.0,6.0
volmado01,1972,62.0,13.0,8.0
volmado01,1974,72.0,13.0,9.0
volpaaa01,2010,15.0,1.0,1.0
volpaaa01,2011,38.0,2.0,1.0
vonarre01,2000,19.0,3.0,1.0
vonstph01,1995,27.0,0.0,4.0
vonstph01,1996,33.0,0.0,5.0
vopatja01,1995,11.0,1.0,4.0
vopatja01,1996,44.0,5.0,9.0
vopatja01,1997,65.0,6.0,14.0
vopatja01,1998,120.0,11.0,20.0
vopatja01,1999,126.0,11.0,20.0
vopatro01,1995,25.0,2.0,3.0
vopatro01,1996,54.0,6.0,8.0
vopatro01,1997,79.0,6.0,11.0
vopatro01,1998,133.0,6.0,14.0
voracja01,2008,80.0,9.0,29.0
voracja01,2009,161.0,25.0,63.0
voracja01,2010,241.0,39.0,95.0
voracja01,2011,319.0,57.0,126.0
vorobpa01,2003,18.0,1.0,3.0
vorobpa01,2005,57.0,10.0,15.0
vorobvl01,1996,16.0,5.0,5.0
vorobvl01,1997,31.0,7.0,7.0
vorobvl01,1998,33.0,9.0,7.0
vorosaa01,2007,55.0,7.0,7.0
vorosaa01,2008,109.0,15.0,15.0
vorosaa01,2009,150.0,18.0,19.0
vorosaa01,2010,162.0,18.0,19.0
vossca01,1926,12.0,0.0,0.0
vossca01,1928,14.0,0.0,0.0
vossca01,1932,62.0,8.0,15.0
vossca01,1933,110.0,15.0,33.0
vossca01,1934,158.0,28.0,51.0
vossca01,1935,204.0,31.0,60.0
vossca01,1936,224.0,31.0,62.0
vossca01,1937,261.0,34.0,70.0
voynovi01,2011,54.0,8.0,12.0
vranape01,2008,16.0,1.0,0.0
vrbatra01,2001,52.0,18.0,12.0
vrbatra01,2002,128.0,34.0,31.0
vrbatra01,2003,208.0,46.0,44.0
vrbatra01,2005,269.0,61.0,68.0
vrbatra01,2006,346.0,75.0,95.0
vrbatra01,2007,422.0,102.0,124.0
vrbatra01,2008,440.0,105.0,127.0
vrbatra01,2009,522.0,129.0,146.0
vrbatra01,2010,601.0,148.0,175.0
vrbatra01,2011,678.0,183.0,202.0
vujtevl01,1991,2.0,0.0,0.0
vujtevl01,1992,32.0,1.0,10.0
vujtevl01,1993,72.0,5.0,25.0
vujtevl01,1997,102.0,7.0,29.0
vujtevl01,1999,105.0,7.0,29.0
vujtevl01,2002,110.0,7.0,30.0
vukotmi01,1987,17.0,1.0,0.0
vukotmi01,1988,65.0,3.0,2.0
vukotmi01,1989,141.0,7.0,10.0
vukotmi01,1990,201.0,9.0,14.0
vukotmi01,1991,275.0,9.0,20.0
vukotmi01,1992,349.0,11.0,25.0
vukotmi01,1993,421.0,14.0,26.0
vukotmi01,1994,461.0,14.0,28.0
vukotmi01,1995,493.0,15.0,29.0
vukotmi01,1996,510.0,16.0,29.0
vukotmi01,1997,574.0,17.0,29.0
vyazmig01,1990,4.0,1.0,0.0
vyborda01,2000,79.0,13.0,19.0
vyborda01,2001,154.0,26.0,37.0
vyborda01,2002,233.0,46.0,63.0
vyborda01,2003,315.0,68.0,94.0
vyborda01,2005,395.0,90.0,137.0
vyborda01,2006,477.0,106.0,185.0
vyborda01,2007,543.0,113.0,204.0
vyborfr01,1977,8.0,0.0,1.0
vyshese01,1999,7.0,1.0,3.0
vyshese01,2000,30.0,2.0,5.0
waddedo01,1980,1.0,0.0,0.0
wagnest01,2007,24.0,2.0,6.0
wagnest01,2008,46.0,4.0,8.0
waitefr01,1925,28.0,0.0,1.0
waitefr01,1930,45.0,1.0,4.0
waiteji01,1988,11.0,0.0,0.0
waiteji01,1989,15.0,0.0,0.0
waiteji01,1990,16.0,0.0,0.0
waiteji01,1991,33.0,0.0,1.0
waiteji01,1992,53.0,0.0,1.0
waiteji01,1993,68.0,0.0,1.0
waiteji01,1994,70.0,0.0,1.0
waiteji01,1995,71.0,0.0,1.0
waiteji01,1996,73.0,0.0,1.0
waiteji01,1997,90.0,0.0,1.0
waiteji01,1998,106.0,0.0,1.0
wakalda01,1988,6.0,0.0,0.0
wakalda01,1990,22.0,0.0,0.0
wakalda01,1991,58.0,0.0,0.0
wakalda01,1992,87.0,0.0,3.0
wakalda01,1993,123.0,0.0,5.0
wakalda01,1994,138.0,0.0,5.0
wakalda01,1995,175.0,0.0,5.0
wakalda01,1996,191.0,0.0,6.0
wakeler01,1962,1.0,0.0,0.0
wakeler01,1968,2.0,0.0,0.0
wakeler01,1969,32.0,0.0,0.0
wakeler01,1970,83.0,0.0,2.0
wakeler01,1971,113.0,0.0,3.0
wakeler01,1972,162.0,0.0,3.0
wakeler01,1973,199.0,0.0,3.0
wakeler01,1974,240.0,0.0,3.0
wakeler01,1975,307.0,0.0,5.0
wakeler01,1976,353.0,0.0,6.0
wakeler01,1977,410.0,0.0,10.0
wakeler01,1978,447.0,0.0,13.0
walkego01,1986,1.0,1.0,0.0
walkego01,1987,19.0,2.0,4.0
walkego01,1988,30.0,3.0,4.0
walkego01,1989,31.0,3.0,4.0
walkeho01,1980,64.0,2.0,11.0
walkeho01,1981,80.0,2.0,13.0
walkeho01,1982,83.0,2.0,13.0
walkeja01,1912,1.0,0.0,0.0
walkeja01,1913,21.0,20.0,16.0
