,Crime Type,Year,Latitude (D.C.),Longitude (D.C.)
35879,assault w/dangerous weapon,2019,38.8926722048696,-76.9509756294907
35880,theft/other,2019,38.8809777643159,-77.025770167616
35881,robbery,2019,38.8903671742466,-76.9937640897486
35882,theft f/auto,2019,38.9001844407463,-76.9782808283323
35883,robbery,2019,38.9407238982935,-76.99770457919821
35884,theft/other,2019,38.898309157411795,-77.02885438321908
35885,theft/other,2019,38.9145352217527,-77.0189331506189
35886,theft/other,2019,38.8707357519408,-76.9767802168157
35887,theft/other,2019,38.901166674146296,-77.01990951480771
35888,theft/other,2019,38.9509734866929,-77.0208463408463
35889,assault w/dangerous weapon,2019,38.902365036302704,-76.9505769963143
35890,theft f/auto,2019,38.920932635095795,-76.99716323213092
35891,theft f/auto,2019,38.90763636569179,-76.9994696463551
35892,theft f/auto,2019,38.923436949443705,-77.0028022715464
35893,theft/other,2019,38.9025255941084,-77.04417875364159
35894,theft f/auto,2019,38.911864884138204,-77.0355358017963
35895,theft/other,2019,38.909916668860895,-77.0427409540998
35896,assault w/dangerous weapon,2019,38.832469944248,-77.00825789685442
35897,theft/other,2019,38.9060615912369,-77.0413666724117
35898,theft f/auto,2019,38.8977271671552,-76.9984552713771
35899,theft/other,2019,38.9348242806608,-77.05808053269729
35900,homicide,2019,38.854078192877395,-76.9722234077992
35901,theft/other,2019,38.8991214156494,-77.0219263529351
35902,theft/other,2019,38.9018439634783,-77.0028129517662
35903,theft f/auto,2019,38.9050238607243,-76.9955382751455
35904,theft/other,2019,38.9222116506408,-76.9931501205792
35905,robbery,2019,38.892362914230105,-76.92781817670691
35906,theft/other,2019,38.90637760761229,-76.9396099223896
35907,theft/other,2019,38.9251998316863,-77.05249488118791
35908,theft f/auto,2019,38.9096398205834,-77.0355462229667
35909,robbery,2019,38.933675958308704,-77.0284996192259
35910,theft f/auto,2019,38.8935742900177,-76.9973141730032
35911,theft f/auto,2019,38.919569511561605,-76.97396219715459
35912,theft f/auto,2019,38.908133400187396,-77.0416791707161
35913,theft f/auto,2019,38.902510376021,-77.0074820604654
35914,assault w/dangerous weapon,2019,38.928738039036396,-77.0336412921126
35915,theft/other,2019,38.9159129746927,-77.0219199846024
35916,theft f/auto,2019,38.90606766508029,-76.982913764773
35917,robbery,2019,38.9247480894486,-77.03098700507891
35918,burglary,2019,38.947726977174604,-77.0354959992234
35919,theft f/auto,2019,38.908563738670296,-77.0106763882957
35920,theft f/auto,2019,38.9118521385199,-77.0055690424327
35921,theft/other,2019,38.934062363335,-77.0724316449067
35922,theft/other,2019,38.8897980813486,-76.9798861799091
35923,theft f/auto,2019,38.8657340730511,-76.9442072870117
35924,theft/other,2019,38.940270809047206,-77.02511105221109
35925,theft f/auto,2019,38.860310329559105,-76.96583791471281
35926,theft f/auto,2019,38.9178860331989,-77.0503101223846
35927,motor vehicle theft,2019,38.9295130123787,-77.0327305534988
35928,theft/other,2019,38.9001953841724,-76.9955731618235
35929,theft f/auto,2019,38.8637189861768,-76.9504078782068
35930,robbery,2019,38.822840118036,-77.0039268662501
35931,theft/other,2019,38.8911169135693,-76.9385969584504
35932,robbery,2019,38.9157152568855,-77.01927938588621
35933,assault w/dangerous weapon,2019,38.90069846629,-77.0494794905561
35934,motor vehicle theft,2019,38.9060615912369,-77.0413666724117
35935,theft/other,2019,38.9164722705797,-76.9827267783665
35936,assault w/dangerous weapon,2019,38.9213017166675,-77.00829124657129
35937,motor vehicle theft,2019,38.8639726421215,-76.995102991254
35938,robbery,2019,38.9305942609669,-77.03181993176909
35939,theft f/auto,2019,38.9172816475171,-76.97511613113191
35940,motor vehicle theft,2019,38.8809777643159,-77.025770167616
35941,theft f/auto,2019,38.90251017411221,-77.01015669531209
35942,theft/other,2019,38.928904968082705,-76.99618262135459
35943,theft f/auto,2019,38.9148227693736,-77.022945871964
35944,theft/other,2019,38.9075652318816,-77.043442839486
35945,homicide,2019,38.845655435953105,-76.97277961700941
35946,theft/other,2019,38.876476303231,-77.0050246351325
35947,theft/other,2019,38.917137214255,-76.96513405693359
35948,theft/other,2019,38.8851334424645,-76.9973260165343
35949,theft f/auto,2019,38.9377829696541,-76.9684882860508
35950,theft/other,2019,38.9003371408996,-77.0239787547064
35951,theft/other,2019,38.9096704734902,-76.9319859638349
35952,theft/other,2019,38.886709877800705,-76.9961964049968
35953,burglary,2019,38.905877010218894,-77.0696244994172
35954,burglary,2019,38.9250581065323,-77.1030290883448
35955,motor vehicle theft,2019,38.912457140542706,-76.9375178068818
35956,motor vehicle theft,2019,38.9295130123787,-77.0327305534988
35957,theft f/auto,2019,38.922380483562605,-77.0242975257008
35958,theft f/auto,2019,38.9239567911888,-77.02500151883041
35959,robbery,2019,38.916991301652295,-77.0332436990625
35960,theft/other,2019,38.8967331270661,-77.0270439022789
35961,theft f/auto,2019,38.9692772885443,-77.02574440063171
35962,theft f/auto,2019,38.902517752202,-77.0209128801097
35963,theft/other,2019,38.896725713702104,-77.01893995161791
35964,theft f/auto,2019,38.9426957171785,-77.0154339597695
35965,theft/other,2019,38.9037337274245,-77.0507728213768
35966,theft/other,2019,38.9506502495196,-77.01365907886981
35967,theft/other,2019,38.9340036804834,-77.0460194279037
35968,theft/other,2019,38.916275218875604,-77.00582306593941
35969,theft/other,2019,38.9155635310929,-77.0063880125524
35970,theft/other,2019,38.9052068897726,-77.0596742861517
35971,theft/other,2019,38.9031434735571,-77.0396702609364
35972,theft/other,2019,38.9551609930128,-77.0273429610532
35973,theft/other,2019,38.9081234504101,-77.0637351132204
35974,theft/other,2019,38.930360208531795,-77.055497287206
35975,theft f/auto,2019,38.9034220422212,-77.0619670139239
35976,theft f/auto,2019,38.9169934322698,-77.024641618561
35977,theft f/auto,2019,38.914829298727796,-77.03325422189421
35978,motor vehicle theft,2019,38.9003379033339,-77.0199208117442
35979,theft/other,2019,38.8994901843528,-76.9752030341203
35980,theft/other,2019,38.905592592519604,-77.0628335820436
35981,theft/other,2019,38.86608755340271,-76.97749613745042
35982,theft f/auto,2019,38.883878722950705,-77.0245725541592
35983,theft/other,2019,38.881851048836005,-76.9462231309898
35984,theft f/auto,2019,38.9175516538645,-77.0260024730335
35985,theft/other,2019,38.8618977094444,-76.97309603961791
35986,theft f/auto,2019,38.8897997822439,-76.997314315097
35987,theft/other,2019,38.9056461773423,-77.0441795335155
35988,motor vehicle theft,2019,38.8994901843528,-76.9752030341203
35989,theft f/auto,2019,38.9350902568924,-77.07088715054279
35990,theft/other,2019,38.9019852385792,-77.0259967986899
35991,theft/other,2019,38.9079034890743,-77.02703660811041
35992,robbery,2019,38.9299293302141,-77.02487674963442
35993,burglary,2019,38.9229443149763,-76.9618755308625
35994,homicide,2019,38.845494414467,-76.9781592342486
35995,robbery,2019,38.86024308353979,-76.9935823733056
35996,assault w/dangerous weapon,2019,38.9008434140485,-76.9195783655086
35997,theft/other,2019,38.9156339311001,-77.0207437653706
35998,theft f/auto,2019,38.9514051865232,-77.0244458571772
35999,theft f/auto,2019,38.88867363016939,-76.9943636086326
36000,burglary,2019,38.9043052797598,-77.06117228772459
36001,theft/other,2019,38.905592592519604,-77.0628335820436
36002,theft/other,2019,38.948786830819294,-77.078756845493
36003,theft f/auto,2019,38.894332977051,-77.0405990712114
36004,theft f/auto,2019,38.908456071304705,-77.003585693025
36005,theft f/auto,2019,38.9150200771922,-77.02703930594859
36006,motor vehicle theft,2019,38.936811576905704,-77.0253289826253
36007,theft/other,2019,38.9222116506408,-76.9931501205792
36008,theft/other,2019,38.8465309715677,-76.981557186925
36009,assault w/dangerous weapon,2019,38.9427409579502,-77.0138421251564
36010,theft/other,2019,38.9118634655159,-77.03992877351999
36011,theft/other,2019,38.9090315643999,-76.9839968421235
36012,theft/other,2019,38.8990572843221,-77.02704478338549
36013,theft/other,2019,38.936037090842596,-77.02425604361821
36014,theft/other,2019,38.8794732425857,-77.02379103337971
36015,theft/other,2019,38.9198458717055,-76.95289941407009
36016,theft/other,2019,38.935071128039105,-77.0726979486368
36017,burglary,2019,38.8983639411337,-76.9302099143958
36018,theft f/auto,2019,38.8646467398731,-76.9501422164191
36019,burglary,2019,38.9144572583629,-77.04167133582492
36020,theft/other,2019,38.9353456390855,-76.9912226961522
36021,motor vehicle theft,2019,38.861728182803795,-76.9814956499286
36022,assault w/dangerous weapon,2019,38.9001834034383,-76.9732775799163
36023,theft/other,2019,38.8622790505125,-76.9948841875519
36024,theft/other,2019,38.9172828839256,-77.0181728349348
36025,theft f/auto,2019,38.908857626615294,-77.0300923204195
36026,theft f/auto,2019,38.8325239511031,-76.9911431973702
36027,theft/other,2019,38.921581102295704,-76.9937613602702
36028,theft/other,2019,38.937214971083,-77.0332300603346
36029,theft/other,2019,38.9022029472732,-76.9820154636605
36030,theft/other,2019,38.9050490585605,-77.06824020979859
36031,theft/other,2019,38.9133381654717,-77.0106079209081
36032,robbery,2019,38.8935733641365,-76.98504928075249
36033,theft f/auto,2019,38.9162108217482,-77.0186222634839
36034,theft f/auto,2019,38.9718097429922,-77.0199061716862
36035,assault w/dangerous weapon,2019,38.9049665202614,-77.0280846335285
36036,theft/other,2019,38.829200134344,-76.99736266139091
36037,theft/other,2019,38.8798087686474,-76.98678090441979
36038,theft/other,2019,38.944868274789904,-77.0639179251835
36039,motor vehicle theft,2019,38.9432882433559,-77.0266578309525
36040,theft/other,2019,38.898309157411795,-77.02885438321908
36041,assault w/dangerous weapon,2019,38.9287968441476,-77.0044978109195
36042,theft/other,2019,38.9166390064337,-77.0364952439345
36043,theft/other,2019,38.8886627112104,-76.9781344930817
36044,theft/other,2019,38.9166390064337,-77.0364952439345
36045,theft f/auto,2019,38.928170812833,-77.0325915444334
36046,assault w/dangerous weapon,2019,38.9333145174453,-77.0327322985727
36047,theft/other,2019,38.9045239340876,-77.0326153266469
36048,theft/other,2019,38.9492452010988,-77.0803031975013
36049,theft f/auto,2019,38.8812770775951,-77.0137264749939
36050,theft/other,2019,38.90935762865,-77.0441472433057
36051,theft f/auto,2019,38.905642848352606,-77.0249950995954
36052,theft/other,2019,38.969918168587704,-77.01897094352441
36053,theft f/auto,2019,38.911861326134,-77.04576300864329
36054,theft/other,2019,38.907237643883,-77.023462253175
36055,theft f/auto,2019,38.8984823320057,-76.9503375993889
36056,theft/other,2019,38.9159129746927,-77.0219199846024
36057,theft/other,2019,38.903476129183,-76.9229533236416
36058,robbery,2019,38.938721846582396,-77.0228497535891
36059,theft f/auto,2019,38.8892321773691,-76.9949744665137
36060,theft f/auto,2019,38.878394182812706,-76.9845914730241
36061,theft/other,2019,38.8794732425857,-77.02379103337971
36062,theft/other,2019,38.9062022312593,-76.97944344469408
36063,theft/other,2019,38.8832312006337,-77.01874043633491
36064,theft/other,2019,38.8996688305587,-77.0311490330435
36065,theft/other,2019,38.9222116506408,-76.9931501205792
36066,theft/other,2019,38.9162194455656,-77.06817018235179
36067,theft/other,2019,38.9020939764501,-77.0229533059595
36068,theft f/auto,2019,38.965379521468,-77.0027116105736
36069,motor vehicle theft,2019,38.9221971080689,-77.07450684643871
36070,theft/other,2019,38.9560469933876,-77.00126909833659
36071,theft f/auto,2019,38.9663357572876,-77.0775184955005
36072,assault w/dangerous weapon,2019,38.8897761049759,-76.9413990624417
36073,theft f/auto,2019,38.8964659915275,-76.92051703802571
36074,theft/other,2019,38.949682155058206,-77.07337041457491
36075,assault w/dangerous weapon,2019,38.9223559514987,-77.0027791654538
36076,theft/other,2019,38.908457246206396,-76.93716389438521
36077,theft/other,2019,38.9295130123787,-77.0327305534988
36078,theft f/auto,2019,38.9354420442732,-77.0265510920258
36079,theft/other,2019,38.920324765085795,-77.0318730069687
36080,assault w/dangerous weapon,2019,38.872494212587,-77.01065946824549
36081,motor vehicle theft,2019,38.9084996658812,-76.9812644541276
36082,assault w/dangerous weapon,2019,38.8746560531258,-77.01243450236
36083,theft f/auto,2019,38.9142116212605,-76.986036576557
36084,theft f/auto,2019,38.900921895915,-77.02755273737951
36085,theft f/auto,2019,38.9051969682966,-77.0408588934901
36086,sex abuse,2019,38.851765582491105,-76.98678609758879
36087,theft f/auto,2019,38.905642848352606,-77.0249950995954
36088,theft/other,2019,38.925395888229794,-77.03387036137609
36089,theft f/auto,2019,38.909959724893106,-76.9863717732439
36090,motor vehicle theft,2019,38.9063097869865,-77.0689908149789
36091,robbery,2019,38.8345151425537,-76.9981802160749
36092,theft f/auto,2019,38.9772909720311,-77.06018474054379
36093,theft/other,2019,38.9010326604429,-76.9883102432063
36094,theft/other,2019,38.9453773336861,-77.0548745235125
36095,theft/other,2019,38.9229898757218,-77.0364984941377
36096,theft/other,2019,38.909006015471896,-77.0641970879152
36097,motor vehicle theft,2019,38.9037364071828,-77.04417835067859
36098,theft/other,2019,38.9096495011476,-77.0332633366381
36099,theft/other,2019,38.8280290620591,-77.0005758286805
36100,theft/other,2019,38.9291102614069,-77.02140506110929
36101,theft/other,2019,38.907239257991705,-77.0477315644714
36102,assault w/dangerous weapon,2019,38.9231656054478,-76.9837630315052
36103,theft f/auto,2019,38.923166715612396,-77.00204115302091
36104,theft/other,2019,38.8911169135693,-76.9385969584504
36105,theft f/auto,2019,38.8260464475494,-77.0132552082437
36106,burglary,2019,38.8404958621245,-76.9854405089983
36107,theft f/auto,2019,38.8990956030372,-76.9859473110384
36108,theft/other,2019,38.9148229663895,-77.0219196495899
36109,theft/other,2019,38.9222116506408,-76.9931501205792
36110,theft f/auto,2019,38.94293309896371,-77.0400499911913
36111,theft/other,2019,38.895463821120295,-77.0229627001747
36112,theft f/auto,2019,38.9064652765404,-76.9988931931742
36113,theft/other,2019,38.925019947375496,-77.0241715704377
36114,assault w/dangerous weapon,2019,38.871007867276,-76.98980169414601
36115,theft f/auto,2019,38.9458386327476,-76.9784053463293
36116,theft/other,2019,38.936186926076495,-77.0588812981583
36117,theft/other,2019,38.9051969682966,-77.0408588934901
36118,theft f/auto,2019,38.894310142220895,-76.9473318849612
36119,theft/other,2019,38.8465309715677,-76.981557186925
36120,sex abuse,2019,38.9290036312125,-77.0657720314657
36121,theft f/auto,2019,38.903177097776705,-76.9943624626144
36122,homicide,2019,38.829200079477204,-76.99555452968309
36123,theft f/auto,2019,38.9447725502674,-77.0735153223186
36124,theft/other,2019,38.9196977434702,-77.0135493680483
36125,motor vehicle theft,2019,38.8636030295466,-76.9907014927123
36126,robbery,2019,38.9303401818529,-77.038001559435
36127,theft/other,2019,38.8779708140316,-77.0152125167769
36128,theft f/auto,2019,38.922364985601895,-77.00130309434041
36129,theft f/auto,2019,38.894332977051,-77.0405990712114
36130,theft/other,2019,38.935880780363604,-77.03645895716541
36131,theft/other,2019,38.8991214156494,-77.0219263529351
36132,theft/other,2019,38.9756208049541,-77.0161450571219
36133,theft/other,2019,38.926497268027,-77.0243796557985
36134,theft/other,2019,38.9063097869865,-77.0689908149789
36135,theft/other,2019,38.926497268027,-77.0243796557985
36136,theft/other,2019,38.8851334424645,-76.9973260165343
36137,theft/other,2019,38.8663316698136,-76.98271586833292
36138,assault w/dangerous weapon,2019,38.8446766892873,-76.9998732881492
36139,theft/other,2019,38.948786830819294,-77.078756845493
36140,theft f/auto,2019,38.8698399614125,-76.9617425737213
36141,theft f/auto,2019,38.9068428335839,-77.013662219124
36142,theft/other,2019,38.8901035151874,-76.975436828491
36143,theft f/auto,2019,38.8981143061302,-76.9926567352697
36144,theft f/auto,2019,38.892006667203106,-76.99321065518501
36145,theft/other,2019,38.9001953841724,-76.9955731618235
36146,robbery,2019,38.955911081016396,-77.0136370125367
36147,theft/other,2019,38.93777781696161,-76.9904265299355
36148,theft/other,2019,38.9348242806608,-77.05808053269729
36149,theft f/auto,2019,38.897141153797605,-76.9198361493923
36150,motor vehicle theft,2019,38.9054338511446,-77.03235057405641
36151,assault w/dangerous weapon,2019,38.845655435953105,-76.97277961700941
36152,theft/other,2019,38.9010326604429,-76.9883102432063
36153,theft/other,2019,38.9042332670755,-77.0403049553193
36154,burglary,2019,38.914481201492706,-76.9812513522629
36155,theft f/auto,2019,38.8680665637591,-76.9657996328397
36156,theft f/auto,2019,38.9724083576424,-77.06048065449251
36157,motor vehicle theft,2019,38.97779034282,-77.0244664499363
36158,robbery,2019,38.928135548053206,-77.0297083427594
36159,theft/other,2019,38.9804112928265,-77.026498601646
36160,theft f/auto,2019,38.9590174197885,-77.0689379936579
36161,motor vehicle theft,2019,38.8983423536826,-76.92446902706759
36162,theft/other,2019,38.9295130123787,-77.0327305534988
36163,theft/other,2019,38.9599074542529,-77.0852995777749
36164,theft/other,2019,38.9149661487256,-77.0265088773286
36165,assault w/dangerous weapon,2019,38.851654716160205,-76.9713603218838
36166,theft/other,2019,38.90935762865,-77.0441472433057
36167,theft/other,2019,38.904204037444295,-77.00589125373959
36168,motor vehicle theft,2019,38.895187479821,-76.936322553533
36169,assault w/dangerous weapon,2019,38.821624026768205,-77.0017503621867
36170,motor vehicle theft,2019,38.9173939826482,-77.041649989774
36171,robbery,2019,38.9096801026496,-76.9835470360643
36172,theft/other,2019,38.921581102295704,-76.9937613602702
36173,assault w/dangerous weapon,2019,38.9045241200225,-77.0559037560422
36174,theft f/auto,2019,38.8803584438714,-76.9883136301951
36175,theft/other,2019,38.8875820207748,-76.9798868046489
36176,robbery,2019,38.8978978967794,-77.01013298292459
36177,motor vehicle theft,2019,38.881853929202705,-76.9892815071966
36178,burglary,2019,38.8851334424645,-76.9973260165343
36179,theft/other,2019,38.8689113338313,-76.959484529829
36180,theft/other,2019,38.9041564681046,-77.02500610761359
36181,theft/other,2019,38.9305942609669,-77.03181993176909
36182,motor vehicle theft,2019,38.9120406542243,-76.9863944359002
36183,theft f/auto,2019,38.883190408421505,-76.94027497428459
36184,theft f/auto,2019,38.9129686719731,-77.01216445498609
36185,theft f/auto,2019,38.914088338165,-77.0404719512624
36186,theft f/auto,2019,38.909401976873205,-76.9975557009568
36187,theft f/auto,2019,38.892673452803294,-76.9973026799083
36188,theft/other,2019,38.8775822350715,-76.9312674514017
36189,motor vehicle theft,2019,38.8997395645005,-76.9258970388429
36190,theft/other,2019,38.9060417408735,-77.0058914055214
36191,theft f/auto,2019,38.9268761532938,-77.02165810631459
36192,theft f/auto,2019,38.8948596687601,-76.9742017630901
36193,sex abuse,2019,38.8797804366267,-77.02190888480699
36194,theft/other,2019,38.921581102295704,-76.9937613602702
36195,theft/other,2019,38.907230486523204,-77.0108606585169
36196,theft f/auto,2019,38.916286510447,-77.0400696197608
36197,theft/other,2019,38.9013317676102,-77.042585940937
36198,theft f/auto,2019,38.922362923695104,-76.97800884195401
36199,theft/other,2019,38.9295130123787,-77.0327305534988
36200,theft/other,2019,38.9031434735571,-77.0396702609364
36201,theft f/auto,2019,38.90916144318471,-77.0384975812395
36202,theft/other,2019,38.8954982072441,-77.0302019597989
36203,theft f/auto,2019,38.921711595397795,-76.96651193471479
36204,homicide,2019,38.8506762385793,-76.99592183953291
36205,theft/other,2019,38.8978225125861,-77.029626551764
36206,theft/other,2019,38.9020939764501,-77.0229533059595
36207,theft f/auto,2019,38.8775116429232,-76.9869081001248
36208,theft/other,2019,38.9230915380208,-77.02704236642691
36209,theft/other,2019,38.9117150902788,-77.0219186944452
36210,motor vehicle theft,2019,38.8479357722897,-76.97853864023949
36211,motor vehicle theft,2019,38.8640355880371,-76.9535878365508
36212,theft/other,2019,38.9327830707554,-76.9970989804373
36213,motor vehicle theft,2019,38.9168862620745,-77.0499519584585
36214,theft/other,2019,38.91556914972271,-77.02886136630279
36215,theft f/auto,2019,38.9096495011476,-77.0332633366381
36216,motor vehicle theft,2019,38.9473087275006,-77.0653505583079
36217,theft f/auto,2019,38.8807713594709,-77.02190918906429
36218,theft f/auto,2019,38.9334448543712,-77.0468033521453
36219,theft/other,2019,38.8797297011271,-77.02554601820741
36220,theft/other,2019,38.8832235876387,-76.994974889719
36221,theft/other,2019,38.905949384923204,-76.9762153542409
36222,motor vehicle theft,2019,38.9282686380336,-77.07462851817921
36223,theft f/auto,2019,38.889114623691505,-76.9886349360934
36224,theft/other,2019,38.93447823684671,-77.0261931863095
36225,homicide,2019,38.853546455598796,-76.9712328352802
36226,theft/other,2019,38.917310417349704,-77.0145405797243
36227,homicide,2019,38.9511792459929,-77.027733673706
36228,theft/other,2019,38.9067032638736,-77.0350028835102
36229,assault w/dangerous weapon,2019,38.9088531483897,-77.0441815199314
36230,theft f/auto,2019,38.9147692774917,-77.01990178150851
36231,theft/other,2019,38.903725423900795,-77.0175583547787
36232,theft f/auto,2019,38.9019199497779,-77.0345970387031
36233,robbery,2019,38.904746999165894,-77.0395558631297
36234,burglary,2019,38.897843083518,-77.0488434785242
36235,theft f/auto,2019,38.927008272387,-76.96577136339391
36236,theft f/auto,2019,38.8982563406255,-76.976667507767
36237,theft/other,2019,38.873278089745895,-76.9345213308868
36238,robbery,2019,38.9140904264261,-77.03391111424109
36239,theft/other,2019,38.900204469011896,-77.0013142177505
36240,homicide,2019,38.8928951845556,-76.929085613483
36241,sex abuse,2019,38.9407419297541,-77.0013380345745
36242,burglary,2019,38.9166383701714,-77.0384785555403
36243,theft f/auto,2019,38.8867596169944,-77.0319617469976
36244,theft/other,2019,38.8416401504384,-76.9872832787371
36245,theft/other,2019,38.8911169135693,-76.9385969584504
36246,theft/other,2019,38.957794590668996,-77.0017075559917
36247,theft f/auto,2019,38.921301530273105,-77.0105975738327
36248,theft/other,2019,38.9042428782406,-77.038517984407
36249,robbery,2019,38.8897980813486,-76.9798861799091
36250,motor vehicle theft,2019,38.926243799369395,-77.0297190870557
36251,theft f/auto,2019,38.9254616463953,-77.02271864916571
36252,theft/other,2019,38.9295130123787,-77.0327305534988
36253,theft/other,2019,38.9235494012434,-77.0331083723115
36254,theft/other,2019,38.92419116296679,-77.0519060012756
36255,theft f/auto,2019,38.916286510447,-77.0400696197608
36256,theft/other,2019,38.9507249518236,-77.0767401167419
36257,theft/other,2019,38.900867586318704,-76.9459205865101
36258,theft/other,2019,38.9047025984025,-76.9406720043958
36259,robbery,2019,38.923449848034004,-77.03469973995891
36260,robbery,2019,38.923449848034004,-77.03469973995891
36261,theft/other,2019,38.928738039036396,-77.0336412921126
36262,robbery,2019,38.910628407712004,-77.04252231228291
36263,theft/other,2019,38.900921895915,-77.02755273737951
36264,theft/other,2019,38.9291444788463,-77.0297087631172
36265,theft/other,2019,38.9231329949097,-77.0396121894393
36266,theft/other,2019,38.8541710084736,-76.98843312547659
36267,theft/other,2019,38.9107548318697,-77.0416691726588
36268,theft/other,2019,38.90127517740479,-76.98261517432451
36269,theft/other,2019,38.8847175052809,-76.9807750928784
36270,theft/other,2019,38.860310329559105,-76.96583791471281
36271,assault w/dangerous weapon,2019,38.917371925980504,-77.0239498892572
36272,theft/other,2019,38.88840320762571,-76.99152815550879
36273,homicide,2019,38.8497272260233,-76.9726743837028
36274,theft/other,2019,38.902517752202,-77.0209128801097
36275,theft f/auto,2019,38.929648513306205,-77.031358190248
36276,theft f/auto,2019,38.8737980946999,-76.97432461681359
36277,theft f/auto,2019,38.870105586730105,-76.9790159544782
36278,theft/other,2019,38.821623512978604,-77.011089465643
36279,theft/other,2019,38.921581102295704,-76.9937613602702
36280,theft f/auto,2019,38.929150454843295,-76.9601076779148
36281,theft/other,2019,38.8851334424645,-76.9973260165343
36282,theft f/auto,2019,38.9155705595697,-77.02243876131259
36283,theft f/auto,2019,38.914830654664996,-77.02808851787829
36284,theft f/auto,2019,38.9140839828944,-77.0234645054127
36285,theft f/auto,2019,38.9181103196658,-77.0253223406002
36286,theft/other,2019,38.8831216262849,-76.9299712628079
36287,theft f/auto,2019,38.8505743675069,-76.974206247532
36288,motor vehicle theft,2019,38.956344065299895,-76.9930314673564
36289,theft/other,2019,38.9046855208129,-77.03457532218191
36290,theft/other,2019,38.943018861354794,-77.0225396818018
36291,theft/other,2019,38.9096495011476,-77.0332633366381
36292,theft f/auto,2019,38.890925828979,-76.99731427270791
36293,robbery,2019,38.9223597898078,-76.96512781332841
36294,theft f/auto,2019,38.9025250378214,-77.0375258276125
36295,theft/other,2019,38.9025183981397,-77.0169239846672
36296,theft f/auto,2019,38.8780257158409,-76.9942953018422
36297,theft/other,2019,38.903726731361,-77.0016716752948
36298,theft/other,2019,38.882427101792004,-77.0300120214052
36299,theft/other,2019,38.9096430734096,-77.02243689652809
36300,theft/other,2019,38.9056991277474,-77.032093940987
36301,theft/other,2019,38.9644454663154,-77.0753125628092
36302,theft/other,2019,38.9289578822545,-76.98326579892971
36303,theft/other,2019,38.8991214156494,-77.0219263529351
36304,theft f/auto,2019,38.908379324755,-77.03326274428441
36305,theft/other,2019,38.8819894845404,-76.9961851313431
36306,theft/other,2019,38.9251998316863,-77.05249488118791
36307,theft/other,2019,38.9316572473961,-77.0317973395203
36308,theft/other,2019,38.876476411308495,-77.0000576219626
36309,theft f/auto,2019,38.8700971117975,-76.98223097513929
36310,theft/other,2019,38.882869851353504,-76.94811253317579
36311,theft/other,2019,38.8973458172963,-77.02651385738599
36312,theft/other,2019,38.890876210146104,-76.94359976251091
36313,theft f/auto,2019,38.9244887772035,-77.02256842124099
36314,theft f/auto,2019,38.9041572724165,-77.0209133607893
36315,theft/other,2019,38.9302653162021,-77.0648390150592
36316,theft/other,2019,38.926727437717396,-77.0392451457173
36317,theft/other,2019,38.9166281407498,-77.0090417094948
36318,theft/other,2019,38.8832235876387,-76.994974889719
36319,assault w/dangerous weapon,2019,38.9052923080422,-76.9789940740365
36320,robbery,2019,38.8941411583361,-76.9338912379243
36321,theft/other,2019,38.9037370021658,-77.0425758481115
36322,motor vehicle theft,2019,38.8637189861768,-76.9504078782068
36323,theft f/auto,2019,38.9008602147904,-77.02091239417041
36324,theft f/auto,2019,38.90847627400971,-77.04008829124349
36325,theft f/auto,2019,38.9186407998006,-77.0296236690368
36326,theft f/auto,2019,38.9037387332461,-77.0375262355389
36327,robbery,2019,38.9198487773634,-77.026003310603
36328,theft/other,2019,38.923254670792495,-77.0223950513847
36329,robbery,2019,38.9194892835529,-77.0219095525046
36330,theft f/auto,2019,38.8637189861768,-76.9504078782068
36331,theft f/auto,2019,38.865871836126296,-76.9801694673327
36332,theft/other,2019,38.954365793228895,-77.0364107271625
36333,burglary,2019,38.88567180373229,-76.94889425531629
36334,theft f/auto,2019,38.905175391283606,-76.9800893662766
36335,theft/other,2019,38.9046939290959,-77.036546777107
36336,motor vehicle theft,2019,38.895804038425496,-76.92769941973941
36337,theft/other,2019,38.895447754862296,-76.99153884639621
36338,theft f/auto,2019,38.9599074542529,-77.0852995777749
36339,motor vehicle theft,2019,38.930832795758796,-77.00172997667141
36340,theft f/auto,2019,38.9695407794025,-77.0116663760638
36341,theft f/auto,2019,38.9705301815869,-77.0685683237853
36342,motor vehicle theft,2019,38.904554589864794,-76.98532367339659
36343,theft/other,2019,38.932819057547896,-77.032743604622
36344,theft/other,2019,38.931868656134604,-76.9949829947662
36345,robbery,2019,38.914815526179,-77.0106773241736
36346,theft/other,2019,38.9257520470124,-77.0041516481855
36347,assault w/dangerous weapon,2019,38.8418117322784,-76.9920405113279
36348,theft/other,2018,38.937603660438,-77.02815516105031
36349,assault w/dangerous weapon,2019,38.9060417408735,-77.0058914055214
36350,theft f/auto,2019,38.9068071595132,-77.06567085876009
36351,theft f/auto,2019,38.9169326495603,-77.0086827902503
36352,theft f/auto,2019,38.9092052068209,-77.042198632714
36353,theft f/auto,2019,38.90847627400971,-77.04008829124349
36354,theft/other,2019,38.9002039928735,-77.0106290242159
36355,theft/other,2018,38.901544999463795,-76.97994050984279
36356,robbery,2019,38.8903934020614,-76.93341059162191
36357,theft f/auto,2019,38.8920068336343,-76.997314232013
36358,theft f/auto,2019,38.9319216499909,-76.9835073037888
36359,theft f/auto,2019,38.9260463894689,-77.0529913978375
